조사년월일,측정소이름,측정지역,일일강수량
20180815,영등포,영등포구,0
20180815,용산,용산구,1.5
20180815,은평,은평구,6.5
20180815,중구,중구구,25.5
20180815,중랑,중랑구,30
20180816,강남,강남구,0
20180816,강동,강동구,0
20180816,강북,강북구,0
20180816,관악,관악구,0
20180816,광진,광진구,0
20180816,구로,구로구,0
20180816,남산,남산구,0
20180816,도봉,도봉구,0
20180816,동대문,동대문구,0
20180816,동작,동작구,0
20180816,마포,마포구,0
20180816,서대문,서대문구,0
20180816,서초,서초구,0
20180816,성동,성동구,0
20180816,성북,성북구,0
20180816,송파,송파구,0
20180816,양천,양천구,0
20180816,영등포,영등포구,0
20180816,용산,용산구,0
20180816,은평,은평구,0
20180816,중구,중구구,0
20180816,중랑,중랑구,0
20180817,강남,강남구,0
20180817,강동,강동구,0
20180817,강북,강북구,0
20180817,관악,관악구,0
20180817,광진,광진구,0
20180817,구로,구로구,0
20180817,남산,남산구,0
20180817,도봉,도봉구,0
20180817,동대문,동대문구,0
20180817,동작,동작구,0
20180817,마포,마포구,0
20180817,서대문,서대문구,0
20180817,서초,서초구,0
20180817,성동,성동구,0
20180817,성북,성북구,0
20180817,송파,송파구,0
20180817,양천,양천구,0
20180817,영등포,영등포구,0
20180817,용산,용산구,0
20180817,은평,은평구,0
20180817,중구,중구구,0
20180817,중랑,중랑구,0
20180818,강남,강남구,0
20180818,강동,강동구,0
20180818,강북,강북구,0
20180818,관악,관악구,0
20180818,광진,광진구,0
20180818,구로,구로구,0
20180818,남산,남산구,0
20180818,도봉,도봉구,0
20180818,동대문,동대문구,0
20180818,동작,동작구,0
20180818,마포,마포구,0
20180818,서대문,서대문구,0
20180818,서초,서초구,0
20180818,성동,성동구,0
20180818,성북,성북구,0
20180818,송파,송파구,0
20180818,양천,양천구,0
20180818,영등포,영등포구,0
20180818,용산,용산구,0
20180818,은평,은평구,0
20180818,중구,중구구,0
20180818,중랑,중랑구,0
20180819,강남,강남구,0
20180819,강동,강동구,0
20180819,강북,강북구,0
20180819,관악,관악구,0
20180819,광진,광진구,0
20180819,구로,구로구,0
20180819,남산,남산구,0
20180819,도봉,도봉구,0
20180819,동대문,동대문구,0
20180819,동작,동작구,0
20180819,마포,마포구,0
20180819,서대문,서대문구,0
20180819,서초,서초구,0
20180819,성동,성동구,0
20180819,성북,성북구,0
20180819,송파,송파구,0
20180819,양천,양천구,0
20180819,영등포,영등포구,0
20180819,용산,용산구,0
20180819,은평,은평구,0
20180819,중구,중구구,0
20180819,중랑,중랑구,0
20180820,강남,강남구,0
20180820,강동,강동구,0
20180820,강북,강북구,0
20180820,관악,관악구,0
20180820,광진,광진구,0
20180820,구로,구로구,0
20180820,남산,남산구,0
20180820,도봉,도봉구,0
20180820,동대문,동대문구,0
20180820,동작,동작구,0
20180820,마포,마포구,0
20180820,서대문,서대문구,0
20180820,서초,서초구,0
20180820,성동,성동구,0
20180820,성북,성북구,0
20180820,송파,송파구,0
20180820,양천,양천구,0
20180820,영등포,영등포구,0
20180820,용산,용산구,0
20180820,은평,은평구,0
20180820,중구,중구구,0
20180820,중랑,중랑구,0
20180821,강남,강남구,4
20180821,강동,강동구,3.5
20180821,강북,강북구,5
20180821,관악,관악구,5.5
20180821,광진,광진구,3
20180821,구로,구로구,8
20180821,남산,남산구,5
20180821,도봉,도봉구,6
20180821,동대문,동대문구,2.5
20180821,동작,동작구,5.5
20180821,마포,마포구,8
20180821,서대문,서대문구,7.5
20180821,서초,서초구,4.5
20180821,성동,성동구,3
20180821,성북,성북구,5
20180821,송파,송파구,4.5
20180821,양천,양천구,7
20180821,영등포,영등포구,6.5
20180821,용산,용산구,4.5
20180821,은평,은평구,8
20180821,중구,중구구,4.5
20180821,중랑,중랑구,3
20180822,강남,강남구,0
20180822,강동,강동구,0
20180822,강북,강북구,0
20180822,관악,관악구,0
20180822,광진,광진구,0
20180822,구로,구로구,0
20180822,남산,남산구,0
20180822,도봉,도봉구,0
20180822,동대문,동대문구,0
20180822,동작,동작구,0
20180822,마포,마포구,0
20180822,서대문,서대문구,0
20180822,서초,서초구,0
20180822,성동,성동구,0
20180822,성북,성북구,0
20180822,송파,송파구,0
20180822,양천,양천구,0
20180822,영등포,영등포구,0
20180822,용산,용산구,0
20180822,은평,은평구,0
20180822,중구,중구구,0
20180822,중랑,중랑구,0
20180823,관악,관악구,4
20180823,광진,광진구,1.5
20180823,구로,구로구,2
20180823,남산,남산구,2
20180823,도봉,도봉구,1.5
20180823,동대문,동대문구,0.5
20180823,동작,동작구,4.5
20180823,마포,마포구,4
20180823,서대문,서대문구,3
20180823,서초,서초구,3.5
20180823,성동,성동구,0
20180823,성북,성북구,3.5
20180823,송파,송파구,0.5
20180823,양천,양천구,2.5
20180823,영등포,영등포구,3.5
20180823,용산,용산구,2.5
20180823,은평,은평구,4
20180823,중구,중구구,2
20180823,중랑,중랑구,0.5
20180823,강남,강남구,2
20180823,강동,강동구,0.5
20180823,강북,강북구,4.5
20180824,강남,강남구,10.5
20180824,강동,강동구,17
20180824,강북,강북구,9.5
20180824,관악,관악구,8
20180824,광진,광진구,10.5
20180824,구로,구로구,3.5
20180824,남산,남산구,10
20180824,도봉,도봉구,12
20180824,동대문,동대문구,9.5
20180824,동작,동작구,6
20180824,마포,마포구,6
20180824,서대문,서대문구,8
20180824,서초,서초구,8
20180824,성동,성동구,8
20180824,성북,성북구,9
20180824,송파,송파구,21
20180824,양천,양천구,4
20180824,영등포,영등포구,4.5
20180824,용산,용산구,7
20180824,은평,은평구,8.5
20180824,중구,중구구,9.5
20180824,중랑,중랑구,11.5
20180825,강남,강남구,0
20180825,강동,강동구,0
20180825,강북,강북구,0
20180825,관악,관악구,0
20180825,광진,광진구,0
20180825,구로,구로구,0
20180825,남산,남산구,0
20180825,도봉,도봉구,0
20180825,동대문,동대문구,0
20180825,동작,동작구,0
20180825,마포,마포구,0
20180825,서대문,서대문구,0
20180825,서초,서초구,0
20180825,성동,성동구,0
20180825,성북,성북구,0
20180825,송파,송파구,0
20180825,양천,양천구,0
20180825,영등포,영등포구,0
20180825,용산,용산구,0
20180825,은평,은평구,0
20180825,중구,중구구,0
20180825,중랑,중랑구,0
20180826,강남,강남구,1.5
20180826,강동,강동구,1
20180826,강북,강북구,1
20180826,관악,관악구,2.5
20180826,광진,광진구,1.5
20180826,구로,구로구,0.5
20180826,남산,남산구,0.5
20180826,도봉,도봉구,0
20180826,동대문,동대문구,2
20180826,동작,동작구,1.5
20180826,마포,마포구,0
20180826,서대문,서대문구,0.5
20180826,서초,서초구,3
20180826,성동,성동구,2
20180826,성북,성북구,1
20180826,송파,송파구,2.5
20180826,양천,양천구,0
20180826,영등포,영등포구,0
20180826,용산,용산구,0
20180826,은평,은평구,0
20180826,중구,중구구,0
20180826,중랑,중랑구,1.5
20180827,강남,강남구,26
20180827,강동,강동구,26.5
20180827,강북,강북구,29
20180827,관악,관악구,18.5
20180827,광진,광진구,21
20180827,구로,구로구,19.5
20180827,남산,남산구,18
20180827,도봉,도봉구,33.5
20180827,동대문,동대문구,24
20180827,동작,동작구,19
20180827,마포,마포구,17
20180827,서대문,서대문구,19.5
20180827,서초,서초구,21
20180827,성동,성동구,14.5
20180827,성북,성북구,29
20180827,송파,송파구,28
20180827,양천,양천구,16.5
20180827,영등포,영등포구,16
20180827,용산,용산구,16
20180827,은평,은평구,27
20180827,중구,중구구,19.5
20180827,중랑,중랑구,21.5
20180828,강남,강남구,97
20180828,강동,강동구,85.5
20180828,강북,강북구,131
20180828,관악,관악구,99.5
20180828,광진,광진구,92.5
20180828,구로,구로구,92
20180828,남산,남산구,91.5
20180828,도봉,도봉구,178.5
20180828,동대문,동대문구,107.5
20180828,동작,동작구,91
20180828,마포,마포구,133
20180828,서대문,서대문구,117
20180828,서초,서초구,104.5
20180828,성동,성동구,0
20180828,성북,성북구,104
20180828,송파,송파구,99
20180828,양천,양천구,109.5
20180828,영등포,영등포구,100.5
20180828,용산,용산구,92
20180828,은평,은평구,160
20180828,중구,중구구,93
20180828,중랑,중랑구,81.5
20180829,강남,강남구,19.5
20180829,강동,강동구,19
20180829,강북,강북구,75
20180829,관악,관악구,14
20180829,광진,광진구,26.5
20180829,구로,구로구,13
20180829,남산,남산구,31
20180829,도봉,도봉구,148
20180829,동대문,동대문구,41.5
20180829,동작,동작구,18
20180829,마포,마포구,61
20180829,서대문,서대문구,65
20180829,서초,서초구,12.5
20180829,성동,성동구,0
20180829,성북,성북구,55
20180829,송파,송파구,13.5
20180829,양천,양천구,26.5
20180829,영등포,영등포구,33.5
20180829,용산,용산구,26.5
20180829,은평,은평구,91
20180829,중구,중구구,30.5
20180829,중랑,중랑구,28.5
20180830,강남,강남구,7.5
20180830,강동,강동구,5.5
20180830,강북,강북구,38.5
20180830,관악,관악구,6
20180830,광진,광진구,10
20180830,구로,구로구,5
20180830,남산,남산구,18.5
20180830,도봉,도봉구,44
20180830,동대문,동대문구,15
20180830,동작,동작구,9
20180830,마포,마포구,12.5
20180830,서대문,서대문구,19.5
20180830,서초,서초구,2.5
20180830,성북,성북구,12
20180830,송파,송파구,5
20180830,양천,양천구,11
20180830,영등포,영등포구,5.5
20180830,용산,용산구,17
20180830,은평,은평구,25
20180830,중구,중구구,23
20180830,중랑,중랑구,21
20180831,강남,강남구,0.5
20180831,강동,강동구,0.5
20180831,강북,강북구,0
20180831,관악,관악구,0.5
20180831,광진,광진구,0.5
20180831,구로,구로구,0.5
20180831,남산,남산구,0
20180831,도봉,도봉구,0
20180831,동대문,동대문구,0
20180831,동작,동작구,0.5
20180831,마포,마포구,0.5
20180831,서대문,서대문구,0.5
20180831,서초,서초구,0.5
20180831,성동,성동구,0.5
20180831,성북,성북구,0
20180831,송파,송파구,0.5
20180831,양천,양천구,0
20180831,영등포,영등포구,0
20180831,용산,용산구,0
20180831,은평,은평구,0
20180831,중구,중구구,0
20180831,중랑,중랑구,0
